source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0209,0.1,C,V2,consumer_spec_as_design_constraint,消费者的挑剔（布幅、黄铜丝线径、念珠尺寸颜色）构成对器物形态的隐性约束，显示非设计专业人士如何参与器物规格塑造,规格证据来自商人信函与旅行记述而非设计档案，属间接证据,回查clean第967—971行黄铜丝规格段落,CONTEXT_ONLY
B0209,0.2,B,V2,alternative_modernity_and_coevalness,现代性定义具排除性，桑给巴尔的物质变迁与欧洲同时代且同样激进，构成“另类现代性”（denial of coevalness）案例,“另类现代性”是作者对物质证据的命题性重构，须标注为作者框架,回查clean第1226行与第1438—1442行钟表驯化,ACCEPTED_AS_SUPPORTING_SOURCE
B0209,0.3,A,V2,relational_history_from_margins,以非洲消费者与被奴役者的日常选择重构相互依存的关系史，示范“自边缘观全球”的谱系学方法，反对英雄谱系与离散文化空间预设,行动者自述稀缺，能动性复原依赖对外国观察者记录的逆读,回查clean第96—104行导论挑战离散空间预设,ACCEPTED_AS_CORE_SOURCE
B0209,0.4,B,V2,artifacts_as_historical_evidence,kanga、钟表、黄铜丝臂饰、家具等人工物可作为史料，以“物的传记”追踪全球流通与本地重赋意义,物质遗存有限，多数器物描述来自文字与图像档案,回查clean第1438—1442行与第10—34行插图清单,ACCEPTED_AS_SUPPORTING_SOURCE
B0209,0.5,B,V2,images_as_taxonomic_construction,19世纪照片与版画（Jacob Wainwright人类学照片、奴隶市场插图）既是物质文化证据也是分类学建构，须在构图与生产条件中阅读,“图像的建构性”是作者对视觉材料的解读框架，非图像自明属性,回查clean第10—34行插图清单与第1924—1993行分类学分析,ACCEPTED_AS_SUPPORTING_SOURCE
B0209,0.6,A,V2,archival_absences_of_colonial_consumers,殖民地普通使用者（消费者、被奴役者）从欧洲档案中消失的机制：物质—种族分类学遮蔽、“空白石板”话语、西方凝视替代本地声音,对“遮蔽机制”的说明是作者命题，档案本身不能直接证明东非人的自我理解,回查clean第1549行blank slate与第1993—2016行semi-civilized,ACCEPTED_AS_CORE_SOURCE
B0209,0.7,B,V2,circulation_translation_asymmetric_entanglement,以“流动与转译”（商品跨文化重赋意义）和“纠缠与不对称”（不平等结构中边缘能动性）批判单向扩散模型，佐证三种模型的对照,“转译/互惠”论证依赖意义解读，属作者命题；扩散批判见结论,回查clean第2216—2222行全球化谱系树,ACCEPTED_AS_SUPPORTING_SOURCE
B0209,1.4,C,V2,global_material_systems_cotton_brass,棉布（merekani/kaniki/kisutu）与黄铜丝构成跨印度洋—大西洋材料系统，东非需求影响材料规格、再加工与包装,材料规格证据主要来自商人通信与海关记录，消费端证据间接,回查clean第943—984行需求链与第967—971行黄铜丝,CONTEXT_ONLY
B0209,1.5,C,V2,anonymous_consumers_shaping_products,无名消费者群体通过口味、拒购与退货塑造产品形态，可与工业化中“匿名设计”议题对照（消费驱动的产品适配）,“口味即权力”的因果主张依赖贸易结构分析，属作者命题,回查clean第202—207行与第954—965行拒购/退货案例,CONTEXT_ONLY
B0209,2.1,X,V2,exhibition_culture_indirect_reference,本书不讨论博览会制度本身，仅Barghash钟楼参照水晶宫风格等间接关联，不承担1851博览会教学,排除——无博览会制度论述,回查clean第1431行、第1460行水晶宫类比,EXCLUDE_AS_OUT_OF_SCOPE
B0209,2.2,X,V2,museums_schools_state_governance,博物馆、设计学校与国家治理不在本书范围（致谢提及Fort Jesus博物馆仅档案使用）,排除——无相关制度论述,回查clean第76行致谢提及Fort Jesus Museum,EXCLUDE_AS_OUT_OF_SCOPE
B0209,2.4,B,V2,social_logics_of_desire_and_credit,消费欲望可由社会关系、道德话语与信贷网络组织（蒙巴萨案例），与百货商店陈列/广告/信用组织欲望的机制构成非西方对照,诗歌与公共话语证明欲望的公开表达与约束，但不能证明个体购买动机或家庭使用结果,回查clean第510—513行与第552—577行欲望语汇,ACCEPTED_AS_SUPPORTING_SOURCE
B0209,2.6,C,V2,colonial_taxonomy_outside_fairgrounds,殖民分类亦经由旅行记述、报刊与照片生产（turbaned Arab等物质—种族类型），为殖民干预提供话语基础，补充博览会场馆之外的分类载体,分类文本来自英语世界分析家，非非洲自我分类,回查clean第225行与第2148行分类学与殖民正当性,CONTEXT_ONLY
B0209,2.7,A,V2,trade_networks_local_modernities,19世纪东非消费者在贸易网络中以选择、误读、翻译与再生产改写单向“影响”模型，构成“跨境迁移与地方现代性”的非洲核心案例,驯化意义的解读部分是作者命题性重构，实证基础为进口数据、商人信函与图像,回查clean第214—227行、第1438—1442行、第2213—2215行,ACCEPTED_AS_CORE_SOURCE
B0209,6.1,X,V2,east_asian_translation_mismatch,东亚转译章节区域不符——本书为东非案例，虽有转译概念共性，不作为东亚章节来源,排除——区域不符,回查全书区域为东非沿海（clean第943行等）,EXCLUDE_AS_REGION_MISMATCH
B0209,8.1,X,V2,cold_war_design_mismatch,冷战/社会主义设计章节时段与主题均不符（本书为19世纪前殖民至殖民转折），仅结论讨论殖民主义改变全球关系条件，不承担冷战教学,排除——时段与主题不符,回查clean第2228行殖民时代贸易优势,EXCLUDE_AS_PERIOD_MISMATCH
