source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0022,5.1,A,V2,art_deco_interior_dimension,1925年巴黎博览会的Art Deco房间布置确立室内设计的装饰现代性：Ruhlmann大沙龙与百货公司展厅为风格制度化节点,clean第803-877行、第868行；Massey对位叙事框架须标注,回查L803-877（1925博览会）与L868（女性化编码）,ACCEPTED_AS_CORE_SOURCE
B0022,5.1,B,V2,art_deco_department_store_commercialization,巴黎百货公司（Bon Marché的Pomone 1923、Galeries Lafayette的La Maîtrise 1921）设立室内装饰部门，以1925年博览会Art Deco房间布置展示，构成风格商业化渠道,clean第875—877行；Waring & Gillow的Modern Art Department（1928）细节在packet报告，clean行号待回查,回查clean第875—877行,ACCEPTED_AS_CORE_SOURCE
B0022,5.1,C,V2,esprit_nouveau_counterposition,1925年博览会对位案例：Le Corbusier新精神馆以批量生产家具（Thonet弯木椅）挑战博览会的民族主义与装饰导向并引发丑闻,现代主义方批评视角，与5.1主叙述构成对位，等级C,clean第711—717行,ACCEPTED_AS_CORE_SOURCE
B0022,5.4,A,V2,streamlining_definition_medium_transfer,流线型（美国Moderne）1930年代在美国兴起：Art Deco垂直线让位于水平线，融合Art Deco、国际风格与法国Moderne；始于运输风格，迁移至厨房电器、办公设备等一切设计领域,clean第977—978行、第988行、第996行；媒介迁移命题的核心段落,回查clean第977-1008行,ACCEPTED_AS_CORE_SOURCE
B0022,5.4,A,V2,streamlining_commercial_interior,流线型商业室内典范：Radio City Music Hall（1933，Donald Deskey）为流线型应用于商业室内（娱乐场所）的精品案例,clean第1005行；商业室内实例证据,回查clean第1005行,ACCEPTED_AS_CORE_SOURCE
B0022,5.4,B,V2,hollywood_moderne_media_diffusion,好莱坞电影工业充分运用Moderne与流线型的光滑镜面表面，将风格植入全球大众意识；Cedric Gibbons自1925年博览会归来后为MGM设计《Grand Hotel》（1932）布景,电影媒介证据属大众传播层，等级B,clean第1008行,ACCEPTED_AS_CORE_SOURCE
B0022,5.4,B,V2,streamlining_marketing_tool,1929年股灾后设计被首次系统性认知为营销工具（销售工程逻辑）：工业设计师（Dreyfuss、Loewy、Teague）获得近乎电影明星地位,clean中“marketing tool”原文行号未直接核验（约L985—995区域），须回查确认,回查clean约L985—995,ACCEPTED_AS_CORE_SOURCE
B0022,5.5,A,V2,interior_decorator_women_profession,室内装饰是少数由女性主导并卓越取胜的职业：Candace Wheeler 1877年创立纽约装饰艺术协会为女性提供职业教育与手工艺出路，置于妇女争取经济独立语境,clean第1090行；Wheeler 1895年文章细节在packet报告,回查clean第1090行,ACCEPTED_AS_CORE_SOURCE
B0022,5.5,A,V2,good_taste_historicism_profession,“好品味”标准与历史范本绑定：Wharton与Codman《The Decoration of Houses》（1897）将“自然好品味”等同于文艺复兴以降英意法范本；装饰师因研究过去风格并身处同一社交圈而拥有品味权威，该标准贯穿20世纪职业,clean第1099行、第1108—1109行；“好品味”的阶级再生产功能为分析层命题,回查clean第1099-1109行,ACCEPTED_AS_CORE_SOURCE
B0022,5.5,A,V2,de_wolfe_professional_model,Elsie de Wolfe建立可复制的职业模式：Irving Place改造（1897-98）、《The House in Good Taste》（1913）、Colony Club（1905）为装饰师设计的首个公共室内,clean第1112行、第1119—1129行、第1145行；Frick住宅10%佣金财务证据在packet 05报告，clean行号待回查,回查clean第1112-1145行,ACCEPTED_AS_CORE_SOURCE
B0022,5.3,B,V2,contract_interiors_postwar,战后“合同室内设计”（contract interiors，商业而非住宅用途）兴起：SOM与Knoll Planning Unit基于Miesian美学（简单几何但昂贵饰面）承担企业合同室内,clean第1310行、第1377行；销售工程维度与5.4营销工具条目互补,回查clean第1310、1377行,ACCEPTED_AS_CORE_SOURCE
B0022,9.3,B,V2,gender_domestic_role_to_profession,家庭性别角色与职业关联：维多利亚中产阶级女性被限于家庭领域，“品味自然属于女性”话语既为女性进入装饰职业开门又将其贬为“女性化”领域；De Wolfe主张“家表达女主人的个性”,clean第28—29行、第1112行；战后家庭主妇作为“消费领袖”的clean行号未核验，回查确认后再升B为A,回查clean第28-29行,ACCEPTED_AS_CORE_SOURCE
B0022,2.5,C,V2,aesthetic_movement_precursor,唯美主义运动作为工艺美术运动平行线（Whistler孔雀厅、Liberty商店）：在缺乏Morris式政治关怀下推动室内简化与日本风格引入，为日后Art Nouveau铺路,clean第215行（1880s“Artistic”室内成为财富、地位与好品味标志）；Peacock Room与Liberty's具体段落行号未核验,回查clean第215行,ACCEPTED_AS_CORE_SOURCE
