source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0076,7.6,A,V2,nordic_design_works_visual_archive,A-Z条目加704页图像构成北欧设计作品档案：设计师生卒年、作品型号与年份、制造商、奖项、博物馆收藏（Aalto花瓶1936、Series 7椅1955、Unikko 1965、PH灯1925-等），承担7.6的图像与作品快速参照角色,作品-年份-制造商信息可核验；条目中iconic/best-selling等评价须剔除；图像本体即档案，文字评价非档案,clean第14行Aalto花瓶、第3435行Isola/Unikko、第1480行Wegner条目,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,7.6,C,V2,swedish_design_association_institution,Svenska Slöjdföreningen（1845年成立，世界最早设计协会之一）、Vackrare Vardagsvara口号（1919 Paulsson宣言）、组织1930年斯德哥尔摩展,成立年份、口号文本、展览组织身份可核验；world's oldest与作为社会变革催化剂为作者断言,clean第382-383、404、426行,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,7.6,C,V2,swedish_social_democratic_design_policy,Ellen Key的Skönhet åt alla（1899）与Folkhemmet（人民之家）社会民主愿景：设计嵌入国家社会政策，从Volvo安全创新到IKEA民主家居,Key与Paulsson文献存在性与年份可核；设计作为社会政策的因果叙述是本书综合命题,clean第390、404、419行,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,7.6,C,V2,danish_furniture_institutional_base,丹麦家具制度基础：Kaare Klint人体测量学与传统类型研究、Den Permanente（1931）、哥本哈根橱柜匠公会展、Teak Style（1950s）与Jacobsen工业量产,机构与作品事实可核；almost untouched by the Bauhaus与evolutionary而非revolutionary为作者概括，学界有不同解读,clean第149-153行,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,7.6,C,V2,finnish_textile_design_institutions,芬兰织物：Marimekko（1951）、Maija Isola的Unikko（1965）、Vuokko Eskolin-Nurmesniemi；织物作品入选Design in Scandinavia巡展,织物史以品牌与设计师条目为载体，制度性叙述（协会、学校）较弱；Unikko年份与巡展入选可核,clean第3435、4115行,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,7.6,C,V2,lunning_prize_reference,Lunning Prize（1951年设立）作为五国设计师成就参照：Wegner（1951首年）、Quistgaard（1954）、Nurmesniemi（1959）、Grete Korsmo等,奖项设立年份与获奖者名单为快速参照；coveted/prestigious等形容词是评价性措辞,clean第675、1480、3883、4525行,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,7.6,C,V2,norwegian_brukskunst_institution,挪威LNB（Foreningen Brukskunst更名而来）与brukskunst概念：Ferdinand Aars完整定义、1970s瓦解、Norsk Designråd推广,Aars定义是本书最具档案价值的制度文本；brukskunst瓦解导致设计衰退为作者诊断命题,clean第330-334、351、364行,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,7.6,D,V2,iceland_design_institutional_notes,冰岛制度补充：1939年Icelandic School of Applied Art成立、1950s-60s家具进口禁令催生本土制造,冰岛材料单薄，作7.6五国覆盖补充项；现代主义被采纳为民族主义符号是作者命题,clean第292、299行,CONTEXT_ONLY
B0076,7.6,D,V2,nordic_ethos_lutheran_narrative,Lutheran伦理→民主设计→有机现代主义→hygge的叙事框架（导论核心命题）,P4分析A2识别该链条为解释封套（因果/类比/同域/对比混装），宗教-设计因果属作者命题，仅可引为作者观点,clean第17-18、44、61-67行,CONTEXT_ONLY
B0076,7.3,C,V2,design_in_scandinavia_us_tour,1954-57年Design in Scandinavia北美巡展首次广泛普及Scandinavian design概念，构成北欧设计在美传播的事件与制度背景,巡展时间与巡回范围可核验；seminal与popularized为作者表述,clean第50行，另见第2191、3435、4115、4500行各条目,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,7.3,D,V2,good_design_epitome_claim,本书将北欧设计建构为good design国际标准（came to epitomize the whole notion of good design）,该命题恰是B0388批判的品牌神话化对象；本书可作7.3的对照样本而非标准证据,clean第43、57行,CONTEXT_ONLY
B0076,0.6,C,V2,coffee_table_genre_evidence_bias,本书为TASCHEN图录：无脚注、图像优先、颂歌式语言，正是B0388第1章（L127）所批判的lavishly illustrated...hagiographic and mythopoeic体裁样本，作0.6图录颂歌式叙事偏差的标本,体裁属性可从版权页、装帧与无引注结构证实；作为偏差标本引用而非作为可靠叙事来源,clean第1-5行版权与编辑说明；第14、241行评价性段落,ACCEPTED_AS_SUPPORTING_SOURCE
B0076,0.6,C,V2,celebratory_language_and_judgments,颂歌式语言模式：seminal/timeless/remarkable高频；the single most important figure in Finnish design（Aalto）、one of the best-selling chairs of all-time（Series 7）等最高级判断,叙事判断为作者命题，只可引为作者观点不可引为史实；P4文风分析（remarkable/extraordinary/superlative等）佐证,clean第57、102、241行及A-Z条目成就清单式结尾,ACCEPTED_AS_SUPPORTING_SOURCE
