source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0235,7.2,A,V2,council_of_industrial_design_establishment,1944年英国政府设立工业设计委员会CoID（主席Thomas Barlow），初始拨款5.5万英镑，服务于战后出口与好设计推广,制度史实确定；Woodham强调其历史感知被叙事夸大，机构设立不自动证明工业采用,回查拨款额与设立日期原注；对照B0234同名词条,ACCEPTED_AS_CORE_SOURCE
B0235,7.2,A,V2,britain_can_make_it_1946,CoID组织的1946年Britain Can Make It展览是英国国家设计推广的标志性公共活动,展览举办史实确定；Woodham暗示其对大众消费的实际影响有限,回查展览参观人数与影响评价的原始出处,ACCEPTED_AS_CORE_SOURCE
B0235,7.2,A,V2,festival_of_britain_1951,1951年英国节由CoID在主任Gordon Russell领导下遴选主要展场展品，是战后英国国家认同与设计推广的里程碑,"Woodham引Banham（载A Tonic to the Nation, 1976）破除英国节创造了新而有价值的英国风格并影响大众品味之说",核对Banham论文与1976年文集原注,ACCEPTED_AS_CORE_SOURCE
B0235,7.2,A,V2,good_design_label_britain,CoID 1957年启动Good Design Award Scheme（Design Centre Label），1956年开设Haymarket设计中心，构成英国版好设计标签体系,Molony委员会认可其推广好设计，但批评Design Index与Design Centre Label缺乏价值、效率、耐久等严格标准，对消费者相关性有限,回查Molony报告与Design杂志原文引注,ACCEPTED_AS_CORE_SOURCE
B0235,7.2,B,V2,council_for_art_and_industry_predecessor,CoID前身Council for Art and Industry（1933年成立）及其1937年报告《Design and the Designer in Industry》为英国国家设计推广的制度前史,"该报告一年后仅售出5,000册中的1,594册，显示国家推广影响力有限",核对1933年设立年份与1937年报告销量原注,CONTEXT_ONLY
B0235,7.3,A,V2,moma_good_design_exhibitions,Edgar Kaufmann Jr.于1950—1955年在MoMA举办年度Good Design展，与芝加哥Merchandise Mart合作，将干净、几何、经典形式的特定现代主义版本绑定于全球设计文化,优良设计话语为制度与精英建构须标注；Kaufmann的定义体现特定社会文化阶层趣味,核对Kaufmann《What is Modern Design?》(1959)与展期1950—1955,ACCEPTED_AS_CORE_SOURCE
B0235,7.3,B,V2,us_postwar_consumer_boom,战后美国消费繁荣（Levittown郊区住宅、家电、汽车造型与Fortune 1953—1954系列）构成Good Design体系的消费语境,Woodham引Friedan批判美国梦的性别代价；MoMA战时展教条与Utility类似亦未俘获日常消费者,"回查Levittown约17,500套住房与250亿美元战时投资数据原注",CONTEXT_ONLY
B0235,7.4,A,V2,hfg_ulm_curriculum_closure,乌尔姆设计学院HfG Ulm 1953年开课、1968年关闭，其课程以科学化、系统化的设计方法论著称，被视为该方向最重要贡献者,Woodham引Robin Kinross（JDH 1988）提示对HfG的最终评价为时尚早；1968年关闭系州政府令其合并后师生主动选择,核对Kinross综述文章与Ulm杂志刊期（1958—59、1962—68）,ACCEPTED_AS_CORE_SOURCE
B0235,7.4,A,V2,ulm_braun_design_link,Braun于1950年代中期引入来自Ulm的Otl Aicher、Hans Gugelot与Dieter Rams，形成理性克制的产品美学，其声誉与Kaufmann在MoMA倡导的原则一致,功能美话语为制度与精英建构须标注；Woodham将Braun美学与乌尔姆课程直接绑定,核对KM32厨房机（1957）插图说明与Rams任设计总监时间（1960年表）,ACCEPTED_AS_CORE_SOURCE
B0235,7.5,B,V2,rat_fuer_formgebung_braun,德国经1951年议会授权于1953年成立Rat für Formgebung（德国设计委员会），与CoID并列为Good Design的国家制度化案例；Braun为联邦德国理性企业设计代表,机构设立不证明公众接受；Woodham在第8章指出德国好形式教条遭Berlinetta等团体激进反对,核对1951授权与1953成立年份；回查第8章反Good Design段落,ACCEPTED_AS_CORE_SOURCE
