source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0079,6.3,A,V2,lithography_first_tech_choice,石印（1876-1905）而非铅印成为机械印刷真正起点：文化审美（书法）决定技术采纳顺序（“文化决定了技术”），修正欧洲中心叙事,“石印先行论”与“文化决定技术论”为作者命题；“石印黄金时代97家企业”为统计（作者整理）,回查第一章分章报告与clean L163,ACCEPTED_AS_CORE_SOURCE
B0079,6.3,A,V2,commercial_press_hub,商务印书馆为技术引进中枢：19种媒介中13种、21种印刷机中15种首次在沪使用，商务独占7媒介6机器“中国首次”,作者统计（Table 1.1/1.2）+企业史个案；商务企业档案为P0，与B0469等共享商务对象时仅计一份,回查第一章分章报告3.2(3),ACCEPTED_AS_CORE_SOURCE
B0079,6.3,A,V2,textbook_war_tripod,商务（1897）、中华（1912）、世界（1921）三足鼎立竞争教科书市场，与政权从共生走向党国规制（1912-1928自由竞争→1928-1937受管制共处）,三家企业史+教育统计；金港堂1903年注资商务为企业史事实（档案P0），但“鼎”隐喻为国家关系阐释,回查第五章分章报告与clean L256,ACCEPTED_AS_CORE_SOURCE
B0079,6.3,B,V2,printing_working_class,印刷工人阶级形成，1925/1927年大规模罢工，1930年代茅盾《右第二章》《少年印刷工》首次以印刷工人为主角书写,学徒口述（1958-1962采集）+文学文本分析；口述为回忆性证据，文学书写为表征证据而非产业史实,回查第五章分章报告3.2(5),ACCEPTED_AS_CORE_SOURCE
B0079,6.3,C,V2,gutenberg_analogy,“谷登堡在上海”为修辞性类比：中国在古登堡前已有千年雕版印刷文化，机械印刷革命以石印起步而非活字，须标注为类比而非史实对等,书名隐喻+作者命题；引用时必须标注类比性质,回查clean L256、L268,ACCEPTED_AS_CORE_SOURCE
B0079,6.4,B,V2,textbook_market_growth,教科书市场爆炸性增长：全国学生1905年10万→1937年1300万，学费支出2100万→7300万元，驱动上海出版消费经济,教育统计为作者整理（次级统计），依赖政府审定制度分析,回查第五章分章报告3.2(2),ACCEPTED_AS_CORE_SOURCE
B0079,6.4,B,V2,bookseller_consumer_economy,文化街位于外滩金融区与南京路/广东路奢侈品街区之间，象征书业在上海消费经济中的暧昧位置（文化保守与文化转型前沿）,正文空间分析+附录书店分布；都市消费语境为作者阐释层,回查clean L356,ACCEPTED_AS_CORE_SOURCE
B0079,6.4,C,V2,visual_advertising_material,全书28幅图（印刷机、字体、厂房、广告、地图、肖像）与点石斋广告等视觉材料作为与文字同等重要的一手史料,视觉材料清单+图像分析；广告/装帧图像与B0505/B0469书籍装帧对象可能有交集,回查clean插图目录L145、L163、L171,ACCEPTED_AS_CORE_SOURCE
B0079,6.2,A,V2,local_machine_manufacture,1895-1937中国印刷机器本土制造兴起（明精机器厂张金林等“工头资本家”），打破对外国设备依赖并降低内陆出版门槛,企业个案+学徒口述史+海关贸易数据；口述为P0但有回忆偏差,回查第三章分章报告,ACCEPTED_AS_CORE_SOURCE
B0079,6.2,A,V2,technology_transfer_1807_1930,1807-1930凸版/平版/凹版技术谱系经传教士传入（土山湾1876→点石斋1877商业化），文化审美（书法）决定技术选择,技术编年（19媒介21机器）为作者整理；传教士报告、美华书馆年报为P0档案；“文化决定技术”为作者命题,回查第一章分章报告与clean L163,ACCEPTED_AS_CORE_SOURCE
B0079,0.3,A,V2,production_to_consumption_chain,铸字→排版→印刷→装订→编辑→发行→零售→消费完整产业链及其社会关系；“编-印-发”三合一模式（vs英美编印分离）,比较制度分析（作者命题）+企业档案；生产-中介-消费链条与0.3关系史框架直接契合,回查整体分析报告,ACCEPTED_AS_CORE_SOURCE
B0079,0.5,A,V2,archive_evidence_types,核心证据类型为企业档案与同业档案：上海档案馆书业公所/商会档案（S313系列）、商务/中华企业史、海关贸易数据、报刊广告、传教士报告,档案证据等级P0；书业公所1905年成立、书业商会1911年成立为机构史实（档案可证）,回查整体分析报告4.2史料来源特征,ACCEPTED_AS_CORE_SOURCE
B0079,0.6,A,V2,evidence_bias_awareness,证据偏差显性化示范：1960年代口述史回忆偏差、包天笑/张静庐回忆录单边视角、传教士报告立场、1932年轰炸致企业档案残缺,作者自陈史料特征+复核者识别；适用于0.6证据偏差章节的案例示范,回查整体分析报告4.2与局限部分,ACCEPTED_AS_CORE_SOURCE
B0079,0.6,B,V2,institutional_innovation_timing,股份公司制与版权保护为机械化成本压力下的制度创新，存在“先企业实践（1902-1911）后国家立法（1904《公司律》）”时间错位,法律文本+企业档案；国家因果分析作者未充分展开（自认局限），采信时保留边界,回查整体分析报告局限部分,ACCEPTED_AS_CORE_SOURCE
