source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0276,3.4,A,V2,lissitzky_editor_proun_constructivism_self_classification,李西茨基（3.4节核心人物之一）作为编者把普龙列为“主义”并署名自定“从绘画到建筑的换乘站”；构成主义条目以“技术棱镜、直接工作在铁木玻璃、数学与艺术边界不可确定”概括，图版含塔特林反浮雕1917、罗德琴科线条构成1920、OBMOCHU展览——构成主义“从绘画实验转向生产、宣传与日常用品”的同代自我分类记录,普龙条目是李西茨基署名自我陈述（P0）；构成主义条目匿名，属编者概括而非艺术家原话；条目无历史语境，未呈现生产主义与加博路线分歧；与B0277共享构成主义对象，同一对象只计一份P0，3.4节主证据另寻,clean第220—222、229—233、13、18、23、283行,ACCEPTED_AS_ACTOR_SOURCE
B0276,3.5,B,V2,ism_taxonomy_and_neoplasticism_standard_phrase,本书即“主义”分类学本身（Arp参与编纂，三语并置15种主义）；新造型主义条目由蒙德里安定义“水平-垂直分割矩形获得宁静、宇宙与个体的二元平衡”，图版含蒙德里安Komposition、凡·杜斯堡Kontra-Komposition、休萨尔/里特维尔德Raumgestaltung——风格派“抽象形式进入空间与设计”的同代表述,分类学是编者的分类行为，非客观分期；条目仅一句定义，风格派内容单薄；Arp本人属达达圈，编纂行为不等于风格派内部立场；3.5节主证据（De Stijl文献等）另寻,clean第175—176、213—214、11、16、19行,ACCEPTED_AS_ACTOR_SOURCE
B0276,3.3,A,V2,dada_self_definition_by_arp,达达条目由编纂者阿尔普本人定义：“突袭美的艺术/艺术是魔幻排便/给维纳斯灌肠/让拉奥孔退场/将肯定与否定推至荒谬/为了达到无所谓而破坏”——达达反艺术立场与“破坏→无所谓”目的论的行动者自我陈述,与B0121、B0007共享达达对象与阿尔普文本，同一对象只计一份P0；条目无多城多阶段语境（苏黎世/柏林/巴黎未区分）；“无所谓”是阿尔普个人表述，不得代表全部达达,clean第163—168、182—186（法语）、200—205（英语）,ACCEPTED_AS_ACTOR_SOURCE
B0276,3.7,A,V2,trilingual_publishing_plate_network,三语并行出版与三国发行、图版收录13国艺术家（俄国与德国各约15位并列）、编者跨国身份（李西茨基俄→德、阿尔普瑞士/法）、后记记录的跨运动合作（李西茨基与施维特斯合编《MERZ》第8/9期）——“刊物、翻译、迁徙与协作形成非中心化传播”的同代实物证据,图版构成是编者选择的结果而非网络全景；本书呈现的是“主义分类学”的网络而非达达六城网络，与B0121 3.7互补不重复；巴黎中心在图版中弱化反映编纂立场,clean第1、2—24、284—316行,ACCEPTED_AS_ACTOR_SOURCE
B0276,3.2,B,V2,futurism_boccioni_self_definition,未来主义条目由薄丘尼定义：“废除静止与静态/通过内-外对置记录新空间观念/姿态不再是固定瞬间而是动态感觉本身的永恒化”，图版含Balla Velocita、Severini Boulevard——未来主义动力美学的同代自我表述,本书非未来主义专论，条目仅两段、无宣言语境；马里内蒂未直接署名，战争政治维度未展开；与B0027共享对象，P0只计一份，3.2节主证据另寻,clean第50—54、69—72（法语）、86—90（英语）、7行,ACCEPTED_AS_ACTOR_SOURCE
B0276,0.4,B,V2,plate_system_as_visual_artifact_archive,图版系统约76条作品按艺术家字母序排列（非按主义、非按时间），含国籍缩写、选择性年份、†死亡标记与博物馆标签式极简标注，与三语定义文本构成互证——示范“人工物如何成为史料”的视觉档案编排结构,clean底本中图版为文字列表与占位，图像证据须回原书核对；图版选择含编者偏向（俄德并列、巴黎弱化、毕加索标西班牙籍）；作品年份部分缺失,clean第2—24、283行,ACCEPTED_AS_CORE_SOURCE
B0276,0.5,B,V2,contemporary_ism_manual_as_evidence_type,本书作为“同代文献”证据类型的完整样本：宣言体自我定义＋原始文献书目＋图版档案＋1990学术后记四层材料并存——可借此说明同代文献“能证明编纂者意图与1924—25年话语状态、不能证明观众接受”的证据能力边界,本书是证据使用实例而非证据方法论专著；条目无文献出处标注，书目与正文的对应关系需人工重建；1990后记属学术框架层，与1925正文证据等级不同,clean第26—42、44—282、284—316行,ACCEPTED_AS_CORE_SOURCE
B0276,0.6,B,V2,editorial_bias_and_absences,证据偏差案例：匿名讽刺定义（表现主义“德意志牛排”、形而上画派“三条牛尾”）、定义权分配（毕加索/康定斯基未被选为定义者）、俄国图版过度表征、未收超现实主义（1924年同时性）、1990后记改变接受框架——“保存偏差、正典偏差与缺席者”的实例,具体措辞与收录名单可在clean核验；但“讽刺梯度的统计显著性、俄德15:15的过度表征”等偏差的系统化识别部分依赖P4网络分析，引用时须以clean文本为准,clean第56—57、99—101、2—24、284—316行,ACCEPTED_AS_CORE_SOURCE
B0276,3.6,C,V2,lissitzky_book_typography_and_grid,本书版式本身是李西茨基构成主义排印实例：封面“DIEKUNSTISMEN”无空格连排、1924—1914递减年份竖排、三语三栏网格——“新字体与版面设计”的可选案例,clean中版式为文字还原，视觉证据须回原书；本书非3.6节主线；仅作补充案例,clean第1行,CONTEXT_ONLY
B0276,3.1,C,V2,war_death_marks_and_urban_dynamism,战争与都市的语境材料：†死亡标记（薄丘尼1916战死、马尔克1916战死）、未来主义条目的暴力修辞（“demoliert”废除）、图版Severini“Boulevard”都市节奏——3.1“战争、都市与机械感知”的边缘关联,弱关联：本书无战争/机械感知的系统论述，†标记与图版仅作背景；不得据此断言3.1节内容,clean第2、15、51、7、18、283行,CONTEXT_ONLY
