source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0027,3.2,A,V2,futurist_manifesto_core_actor_text,未来主义宣言是行动者文本：1909年创立宣言及1910—1918年各媒介技术宣言（普遍动力论、自由词语、噪音艺术、综合戏剧、电影公式等）构成3.2节“宣言、排印、运动形式与战争政治”的直接一手史料,只能证明行动者当时的主张与分类，不能证明作品效果或公众接受；战争赞美与反女性主义为历史立场转述,clean第245、255、2988行；引文标注1973/2001英译本版本,ACCEPTED_AS_CORE_SOURCE
B0027,3.2,A,V2,typographic_revolution_words_in_freedom,《句法破坏——自由词语》(1913)主张摧毁句法、废除标点、引入数学符号、多色多字体印刷革命（凝缩隐喻、电报式意象、“自插图”），是3.2节“排印”主题的核心主张材料,印刷革命是文学诗学纲领，实践完成度与版面效果需以原版出版物实物验证；英译无法完全再现排版,clean第1373—1375、1387、2149行,ACCEPTED_AS_ACTOR_SOURCE
B0027,3.2,A,V2,futurism_war_politics_as_historical_stance,1909年宣言“战争是世界唯一卫生”（第9条）、Carrà《战争绘画》(1915)与Humphreys后记对战争鼓吹—法西斯主义纠葛的历史评述，作为“战争政治”主题的历史材料,宣言战争立场是行动者主张（P0），不等于战争实际效果；教材须批判性转述，不得复制为立场,clean第255、2739—2753、3030行,ACCEPTED_AS_ACTOR_SOURCE
B0027,3.1,A,V2,speed_machine_urban_sensation,创立宣言以午夜飙车寓言开篇并宣布速度之美、“时间与空间已死”，将赛车、工厂、城市噪音审美化，是3.1节“战争、都市与机械感知”的核心一手材料,速度美学是纲领性主张；作品是否实现动态感知需作品/图版证据,clean第201—245行（开篇叙事与第4条）,ACCEPTED_AS_CORE_SOURCE
B0027,3.6,B,V2,photodynamism_as_new_photography_precursor,Bragaglia《未来主义光动力学》(1911)主张以长时间曝光捕捉“运动的内在感觉”并区别于马雷/迈布里奇连续摄影，是3.6节“新摄影”脉络的前驱材料,光动力学当时影响有限且遭部分未来主义者排斥（需外部史料核实），不可自动推广为“新摄影”主流谱系,clean第0534—0632行范围内,ACCEPTED_AS_ACTOR_SOURCE
B0027,3.6,B,V2,futurist_clothing_and_environment_reconstruction,Balla《未来主义男装宣言》(1913)与《宇宙重建》(1915)将宣言扩展至服装、玩具与环境设计，可与3.6节展览/视觉传达议题建立间接关联,服装与环境主张多为乌托邦纲领，实际制作与传播有限；与“设计”概念的关系是间接的,clean第1844行、2593行（“重建宇宙……赋予不可见者以骨肉”）,ACCEPTED_AS_ACTOR_SOURCE
B0027,3.3,B,V2,words_in_freedom_to_montage_precursor_chain,自由词语的“自插图”与综览表、电影宣言“宇宙将成为我们的词汇”为达达拼贴与蒙太奇提供先驱逻辑,该关联为知识涌现推演而非本书明文；达达对马里内蒂的挪用与拒绝并存，需达达文献佐证,clean第2149、2847行,CONTEXT_ONLY
B0027,3.7,B,V2,transnational_futurist_network,创立宣言1909年2月20日发表于巴黎《费加罗报》、1912年巴黎Bernheim-Jeune首展及伦敦/柏林/布鲁塞尔巡展、与阿波里奈尔—立体主义圈子的接触（年表），是3.7节跨国先锋网络的行动者侧证据,年表为编者整理的二手叙事，交往细节需对照原始报刊与档案；影响方向不能从宣言单方推断,clean第201、3010、3051—3052、3059行,ACCEPTED_AS_ACTOR_SOURCE
B0027,0.2,A,V2,manifesto_modernity_self_definition,宣言以“过去主义”批判与速度/机器/电力的美学化定义20世纪初现代性的自我意识，是0.2节“现代性概念”的典范行动者表述,宣言话语是文化先锋的自我主张，与大众社会史中的现代性体验（劳动、消费、殖民）需区分,clean第245、255行；导论（编者史学定位）,ACCEPTED_AS_CORE_SOURCE
B0027,0.3,B,V2,manifesto_as_collective_actor_history,宣言的合著署名（画家五人组、电影六人组）与“我们宣布”的集体语态，是行动者以集体身份建构运动史的实证，契合0.3节“从英雄谱系到关系史”,集体署名掩盖内部分歧（Boccioni—Bragaglia之争、与La Voce群体的冲突），关系史叙述需其他档案补充,clean第2988行合著、年表佛罗伦萨冲突,ACCEPTED_AS_ACTOR_SOURCE
