source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0186,5.6,A,V2,anthropometry_percentile_partners,Dreyfuss事务所以Joe/Josephine百分位人体测量图（“极端值而非平均值”，覆盖2.5—97.5百分位）将人体测量学系统引入工业设计方法,自述其事务所方法与实践，不能证明人体测量法在行业中的普及程度,clean第210—222、278—280行,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.6,A,V2,machine_fit_person_principle,“最高效的机器是围绕人而建造的”，设计应使机器适配人而非将人塞进机器（human engineering）,属Dreyfuss的方法论主张（理念证据），不自动证明产品成效,clean第225—228、280行,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.6,A,V2,five_senses_design_framework,视、听、触、嗅、色觉五感被纳入设计考量（视力表、分贝、色彩心理、气味扩散）,自述其事务所研究框架，样本与方法未披露,clean第223—224、288—304行,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.6,B,V2,household_efficiency_cases,熨斗作为手臂延伸、打字机眩光、吸尘器手柄等家务与办公效率案例体现“家务与效率”主题,案例成效（如“如今已普及”）为自述，无独立验证,clean第230—237、292—294、1782行,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.6,B,V2,anthropometric_data_catalog,手柄直径0.5—1.25英寸、脚刹35磅、左撇子6—9%等“设计常数库”数据,数据来源、样本规模与统计方法未透明，不可作为独立科学数据引用,clean第227行及第2章分析报告,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.5,A,V2,profession_formation_1929,有声电影冲击百老汇（1927）→1929年于580 Fifth Avenue开设工业设计事务所，构成美国工业设计职业形成的行动者自述证据,自传叙事含自我辩护；“四巨头”地位与行业影响需外部史料佐证,clean第130行,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.5,A,V2,inside_out_design_principle,“诚实的设计应由内而外，而非由外而内”，反对表面装饰化，界定职业方法论核心,属Dreyfuss职业主张（P0），不代表行业共识,clean第130、913、918行,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.5,B,V2,silent_salesman_concept,“优良工业设计是无声推销员”，设计作为大萧条后差异化竞争手段的职业功能观,行动者对设计商业功能的自我表述,第1章分析报告,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.5,B,V2,sid_founding_1944,1944年与Teague周末讨论发起、Loewy参与，成立工业设计师协会（SID）,Dreyfuss自称“帮助组织”，SID/IDSA正式缘起需对照组织史料,clean第2288—2294行,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.4,B,V2,streamlining_critique,Dreyfuss以“由内而外”批评装饰性流线型（“流线型化不会移动的冰箱”），区分cleaninglining与streamlining,属行动者对行业流线型风潮的批评立场，非流线型运动的正面史料,第1章与第5章分析报告,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.7,B,V2,profession_code_of_ethics,SID“严格的伦理准则”与高门槛会员制，构成商业设计伦理制度化的行动者证据,伦理成效为自述；“给职业尊严”属价值判断,clean第2295—2296行,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.7,B,V2,commercial_design_critique,第9章批判汽车工业“蒸汽压路机式推广”、第14章公开收费模式，触及商业设计的伦理争议,批判立场与“透明化先例”为行动者观点,整体报告3.3、七.1及第9/14章分析报告,ACCEPTED_AS_ACTOR_SOURCE
B0186,5.7,C,V2,ethics_market_tension_unresolved,“当市场要求坏设计时设计师怎么办”的伦理困境未获系统性回答，对汽车工业的批判以自嘲收场,复核者基于文本的解读性判断，非原文陈述,整体报告七.1,ACCEPTED_AS_ACTOR_SOURCE
B0186,0.5,A,V2,actor_self_account_p0,本书为行动者自著职业文本，属P0证据：可直接证明Dreyfuss的职业主张、方法与自我定位,不能自动证明行业影响或产品成效；与B0206/B0066/B0205共享对象时只计一份P0,全文,ACCEPTED_AS_ACTOR_SOURCE
B0186,0.6,A,V2,self_justification_bias,自传性叙事含自我辩护成分：成功案例详述、失败轶事化处理,偏差属性本身即证据边界，引用时需标注,第4、15章分析报告,ACCEPTED_AS_ACTOR_SOURCE
B0186,0.6,B,V2,single_actor_perspective,单一行动者视角局限：美国中心主义、男性中心（Josephine置于家务/接线员角色）与时代审美预设,复核者对文本视角局限的判定,整体报告七.2—七.3；clean第272—284行,ACCEPTED_AS_ACTOR_SOURCE
