source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0130,0.3,A,V2,decline_paradigm_and_bottom_up_manufacturing_history,制造业史须分别检查家庭作坊行会工厂国内市场和出口而不能用工厂或行会单一指标判断衰落,作者的修正主义结论仍受领事档案和统计口径限制,回奥斯曼档案、地区数据及反方去工业化研究,ACCEPTED_WITH_COUNTERARGUMENT
B0130,0.6,B,V2,women_children_and_consular_archive_bias,女性儿童乡村家庭和非行会劳动是制造业结构性组成且易被城市与工厂档案遮蔽,领事报告仍以外部管理和商业视角记录劳动者,补女性主体材料、工资、家庭账簿与地方档案,ACCEPTED_AS_EVIDENCE_AUDIT
B0130,1.1,A,V2,household_workshop_and_putting_out_knowledge,家庭作坊外放制和城乡联系可长期承载纺织技能与市场生产,不能把存续自动解释为自由自主或技术不变,补工具、工序、学徒、家庭与劳动合同材料,ACCEPTED_WITH_LIMITS
B0130,1.2,A,V2,hand_machine_imported_yarn_and_scale,手纺进口机纱地方织造和机械工厂按地区与市场条件并存并改变生产尺度,本书不提供统一机器性能比较且部分数据估算不稳,补机器、动力、产量、成本和质量记录,ACCEPTED_WITH_COUNTERSOURCE_REQUIRED
B0130,1.3,B,V2,putting_out_and_gendered_division_of_labor,商人外放网络、家庭劳动和城市作坊重组工序与监督关系,不足以重建图样制模规格与设计指令权力,补图样、订单、监督、承包和工资档案,ACCEPTED_AS_SUPPORT
B0130,1.4,A,V2,cotton_yarn_dyes_and_material_substitution,原棉、进口纱、天然与合成染料及羊毛丝料的替代直接改变生产和产品类型,材料替代的具体形式效果仍需对象与技术分析,补纤维染料配方样品和供应链资料,ACCEPTED_WITH_OBJECT_FOLLOWUP
B0130,1.5,B,V2,distributed_actors_in_ottoman_manufacturing,家庭成员、商人、行会、工场、工厂主与国家共同组织制造,不能据此确定特定地毯或纺织品的作者与设计责任,逐对象补委托、样稿、生产和销售责任链,ACCEPTED_AS_SUPPORT
B0130,1.7,A,V2,ottoman_regional_mixed_production,奥斯曼各区域呈现家庭手工、外放制和机械生产的非同步混合路径,奥斯曼经验不能代表印度、中国或全部伊斯兰地区,与B0086、B0259、B0334及地方研究比较,ACCEPTED_WITH_COUNTERSOURCE_REQUIRED
B0130,2.4,B,V2,domestic_market_and_demand,国内市场和地区消费者需求可支撑制造业适应与产品调整,不是百货商店、广告、信用或普通消费者声音的专门史,补零售档案、价格、账本、广告和使用材料,ACCEPTED_AS_STRUCTURAL_SUPPORT
B0130,2.7,A,V2,imports_local_adaptation_and_regional_modernity,进口纱与染料、出口地毯需求和地方技能之间形成选择性重组而非简单替代,跨境适应可能以低工资和不平等贸易为条件,补样稿、买方规格、地方生产者与使用者材料,ACCEPTED_WITH_LABOR_LIMIT
