source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0225,0.3,A,V2,integrated_design_history_method,设计史须把形式同生产组织、材料制度、市场和实际使用结合，而不能只排名名作,作者仍在形式主义与个体创造力框架内工作且案例老化,与劳动史、企业档案、非西方区域史和使用史互证,ACCEPTED_AS_METHOD
B0225,0.6,A,V2,museum_formalism_and_context_bias,脱离生产和使用语境的博物馆陈列会把对象建构成自主形式并遮蔽匿名协作,批判方法本身并未充分恢复女性殖民与被奴役劳动者,补来源、劳动、使用、征集和沉默主体材料,ACCEPTED_AS_EVIDENCE_AUDIT
B0225,1.1,A,V2,patterns_workshops_and_commercial_craft,图案书、大工场、皇家制造厂和商业化手工生产已使构思、模型与制作发生分工,不能把所有前工业生产都写成单人工匠或同一欧洲模式,补行会、家庭、作坊、地方材料和非欧洲比较,ACCEPTED_WITH_LIMITS
B0225,1.2,A,V2,machines_interchangeability_transport_and_scale,动力、机床、可互换零件、铁路和装配线改变生产尺度与对象组织,武器制度前史仅作文字分析且机器并非充分原因,补设备、性能、国家采购、劳动与民用扩散档案,ACCEPTED_WITH_MECHANISM_FOLLOWUP
B0225,1.3,A,V2,patterns_models_specs_and_control,图案书、原型、模具、规格、工序分解和监督把形式控制从执行工人转移到多类岗位,分离不是瞬时完成也不等于设计师已成为唯一作者,补图样、模具、工序签记、职位、工资和争议档案,ACCEPTED_WITH_OBJECT_FOLLOWUP
B0225,1.4,B,V2,materials_process_and_form_constraints,陶瓷、金属、木材、玻璃与新交通材料的性能和加工方式限制形式并允许新组合,材料链和殖民来源处理不足且部分视觉判断待图版核验,补材料检测、供应链、环境与对象复原,ACCEPTED_AS_SUPPORT
B0225,1.5,A,V2,anonymous_designers_workers_and_enterprise,Boulton与Wedgwood案例显示企业主、外部艺术家、制图员、模型师、工匠和销售网络共同参与,资料仍偏企业主且不能为每件对象确定责任,逐对象补设计、制作、管理、销售和使用责任链,ACCEPTED_WITH_LIMITS
B0225,1.6,A,V2,industrial_design_definition_and_professional_emergence,工业设计概念可追踪构思、视觉形式、机械复制和专业岗位逐步组合的过程,1980年的操作性定义不是跨时期中性词义,补同期词典、industrial art、decorative art、职位、学校和行业组织,ACCEPTED_WITH_CONCEPT_HISTORY_FOLLOWUP
B0225,1.7,A,V2,diversification_and_mixed_production,工业化表现为手工、外包、工场、工厂和机器生产持续分化与共存,欧美通史不足以代表亚洲殖民地和全球区域路径,与B0086、B0130、B0169及区域史比较,ACCEPTED_WITH_COUNTERSOURCE_REQUIRED
B0225,2.1,B,V2,great_exhibition_and_manufacturing_comparison,1851年博览会使跨国制造比较和设计质量问题进入公共讨论,本书不是博览会观众、殖民陈列或展览制度专史,补展览目录、评审、对象、参观者和殖民来源材料,ACCEPTED_AS_SUPPORT
B0225,2.2,B,V2,design_reform_magazine_school_and_state,Cole、设计改革出版物、学校和国家机构把工业产品审美转为治理问题,政策主张不能证明课程执行或产品质量改善,补行政、课程、学生作业、企业采用与就业记录,ACCEPTED_AS_SUPPORT
B0225,2.4,A,V2,catalogues_mass_markets_and_aesthetic_choice,目录、邮购、产品变体和市场细分使外观成为组织大众消费的重要变量,目录供给不能自动证明消费者偏好或实际使用,补价格、订单、退货、家庭清单和消费者材料,ACCEPTED_WITH_AUDIENCE_GAP
B0225,2.7,B,V2,patterns_migration_and_crossnational_manufacturing,图案、工匠、技术与制造模式跨境移动并被不同制度和市场重组,通史叙述不足以证明具体对象的直接影响关系,逐对象补接触、委托、制作、销售和地方回应链,ACCEPTED_AS_SUPPORT
