source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0101,0.2,B,V2,survey_periodisation_and_revision_history,通史分期和第二版重组可作为教学结构参照,分期是作者选择且2010后材料已经老化,与2023版、区域史和专题史比较,ACCEPTED_AS_CURRICULUM_REFERENCE
B0101,0.3,A,V2,production_consumption_stakeholder_design_history,设计史应同时分析设计者、工匠、制造商、赞助人、消费者与制度语境,stakeholder框架仍可能压低工人、殖民主体和环境,补劳动史、殖民史、性别史与使用史,ACCEPTED_AS_METHOD
B0101,0.5,B,V2,objects_texts_catalogues_exhibitions_and_secondary_synthesis,对象、宣言、目录、广告、展览和二手研究可互相约束通史叙述,综述经作者选择且本次未逐条回原引注和图版,重要命题回专史、原始文献、实际对象和页码,ACCEPTED_WITH_VERIFICATION_GAP
B0101,0.6,A,V2,survey_euroamerican_market_colonial_gender_and_image_bias,本科综述简化、欧美重心、市场民主化语言、殖民与性别不足须进入审计,作者承认多视角不等于覆盖已充分,补区域原档、劳动者、女性、殖民主体、环境和图版核验,ACCEPTED_AS_EVIDENCE_AUDIT
B0101,1.1,A,V2,royal_manufactories_guilds_workshops_and_specialisation,王室制造厂、行会、小作坊、师徒与商人中介展示前工业知识和专业分工,法国案例不能代表全部前工业生产且质量判断偏精英对象,补家庭生产、地方行业、女性和非欧洲作坊史,ACCEPTED_WITH_LIMITS
B0101,1.2,A,V2,mechanisation_transport_interchangeability_and_market_scale,蒸汽、新工艺、交通、国家合同和互换零件共同改变生产与市场尺度,机器不是充分原因且美国体系起源叙述需较新研究校正,补设备、采购、资本、劳动、民用扩散和区域比较,ACCEPTED_WITH_MECHANISM_FOLLOWUP
B0101,1.3,A,V2,models_catalogues_moulds_specs_and_division_of_labour,模型、图录、模具、标准形状、规格与分工使构思、监督和制作逐渐分化,分离并非一次完成且不能把企业主或设计师写成唯一作者,补图样、工序、职位、工资、订单和冲突档案,ACCEPTED_WITH_OBJECT_FOLLOWUP
B0101,1.4,A,V2,porcelain_textile_iron_glass_and_material_systems,瓷器、纺织、铸铁、玻璃等材料工艺与市场共同限制和扩展形式,原料来源、殖民供应链、环境与劳动处理不均,补材料检测、贸易、生态、劳动和对象复原,ACCEPTED_WITH_MATERIAL_CHAIN_FOLLOWUP
B0101,1.5,A,V2,craftspeople_artists_manufacturers_merchants_and_consumers,工匠、艺术家、企业家、商人中介和消费者共同参与产品形成,名家与企业案例仍占优势且具体责任不能由通史确定,逐对象补设计、制作、管理、营销和使用责任链,ACCEPTED_WITH_AUTHORSHIP_FOLLOWUP
B0101,1.6,A,V2,design_craft_industrial_and_professional_distinctions,设计与艺术、工艺、制作、企业和职业角色的区分可作为概念史框架,导论定义是2010年的回顾性分析，不能倒投早期术语,补同期词典、职位、学校、协会、企业和争论文本,ACCEPTED_WITH_CONCEPT_HISTORY_FOLLOWUP
B0101,1.7,B,V2,france_britain_us_and_mixed_paths_comparison,法国王室／行会、英国企业市场和美国制造体系提供区域路径比较,三分对照过整齐且不能代表亚洲、殖民地和内部差异,与B0130、B0086、B0169、B0259、B0334及区域史对读,ACCEPTED_WITH_COUNTERSOURCE_REQUIRED
B0101,2.1,A,V2,great_exhibition_industry_empire_and_public_viewing,1851年博览会把商品、机器、帝国资源、国家竞争和公众观看汇聚为设计问题,通史不能独立证明观众接受、殖民对象来源和评审效应,补展览目录、评审、对象、媒体、观众和来源地档案,ACCEPTED_WITH_EXHIBITION_FOLLOWUP
B0101,2.2,A,V2,cole_reform_museum_school_and_state_governance,Cole体系、学校、博物馆、出版与国家政策把产品审美变成制度治理,政策与机构成立不证明教学、工业采用或质量改善,补官方政策、预算、课程、学生作品、企业与就业记录,ACCEPTED_WITH_INSTITUTIONAL_FOLLOWUP
B0101,2.3,A,V2,ruskin_morris_arts_crafts_and_market_contradiction,工艺美术劳动伦理与高价手工商品、企业市场之间存在可追踪张力,通史概括不能替代参与者文本、公司账簿和工人经验,与B0318、B0090、B0091及企业劳动档案互证,ACCEPTED_AS_SYNTHESIS
B0101,2.4,A,V2,catalogues_shops_advertising_and_active_consumers,目录、商店、广告、商品差异与消费者意义共同组织现代消费,供给与营销不能证明购买、认同或实际使用,补价格、销售、家庭清单、消费者叙述与使用痕迹,ACCEPTED_WITH_AUDIENCE_GAP
B0101,2.5,B,V2,aesthetic_art_nouveau_interiors_graphics_and_lifestyle,唯美主义、新艺术及跨媒介室内可用来讨论设计与生活方式的整体关系,风格综述和缺图状态不足以支持逐件视觉因果判断,补对象、图版、室内、委托、生产和使用材料,ACCEPTED_WITH_OBJECT_FOLLOWUP
B0101,2.6,B,V2,exhibition_empire_resources_and_colonial_order,博览会和纪念物把帝国资源、国家繁荣与视觉秩序联系起来,殖民生产者、征集强制、分类权力和观众回应不足,补殖民档案、来源社群、贸易、对象与观众材料,ACCEPTED_WITH_COLONIAL_FOLLOWUP
B0101,2.7,B,V2,trade_patterns_japonisme_and_local_selection,材料、图案、商品与观念跨境移动并在市场和地方实践中被选择重组,通史容易以欧洲接受端替代来源地行动者且相似不等于影响,补贸易、人员、委托、制作、评论与地方回应链,ACCEPTED_WITH_TRANSFER_FOLLOWUP
