source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0097,0.4,X,V2,missing_visual_type_specimens,当前文件不能验证字体造型、版面、可读性或图版并置所支持的视觉判断,367幅图版缺失且正文错序重复,返回完整扫描本和实际图版后重新做对象核验,EXCLUDE_VISUAL_CLAIMS
B0097,0.5,B,V2,specimens_letters_law_and_books_as_sources,字体标本、印本、书信、铸字档案与法规可构成多类印刷史证据,当前转换损坏且图版缺失所以仅作来源路由,回完整版次、签名本、图版与档案原件,ACCEPTED_WITH_VERIFICATION_GAP
B0097,0.6,A,V2,practitioner_preference_national_and_corpus_bias,实践者偏好、民族传统框架、欧美范围和文件残缺会系统影响叙事,识别偏差不能自动决定哪些字体判断错误,补较新字体史、非拉丁传统、劳动史和完整图版,ACCEPTED_AS_EVIDENCE_AUDIT
B0097,1.1,B,V2,apprenticeship_typefounding_and_printshop_knowledge,字冲字模铸字排字与印刷的技能通过学徒、工场和跨境工匠流动传递,材料集中欧洲印刷业且末章以法国为主,补合同、工具、作坊账簿和其他地区印刷史,ACCEPTED_AS_SUPPORT
B0097,1.3,A,V2,punch_matrix_type_composition_and_supervision,字体从字冲、字模、铸造到排字印刷的工序分离会重组形式决策、所有权和监督,缺失图版使具体字形责任和视觉后果不可核,补字体样张、订单、铸造记录、版面和工序签记,ACCEPTED_WITH_OBJECT_FOLLOWUP
B0097,1.5,A,V2,distributed_typographic_authorship,字冲雕刻者、铸字商、印刷商、出版者、排字工和复兴者共同塑造字体与书籍,Updike常把品质重新集中到少数大师和印刷商判断,补普通工人、女性、企业账目、客户和读者材料,ACCEPTED_WITH_COUNTERARGUMENT
B0097,1.6,A,V2,printer_typefounder_designer_and_professional_identity,印刷商、铸字商、工匠、艺术家和专业人士的自我定义可补设计职业分化前史,作者的professional优于trade是1922年规范立场而非中性演进,补行业组织、职业统计、教育和同时代反方文本,ACCEPTED_WITH_CONCEPT_HISTORY_FOLLOWUP
B0097,1.7,B,V2,crossnational_type_trade_and_regulation,字体、字模、工匠与印刷规范在荷英法西美之间移动并受国家制度重组,范围不含全球主要非拉丁印刷传统,补东亚、南亚、伊斯兰和殖民印刷区域史,ACCEPTED_AS_SUPPORT
B0097,2.3,B,V2,morris_printing_and_labor_ideal_as_participant_history,Updike对Morris印刷与劳动理想的评价可作为1922年实践者解释和复兴史线索,不是Morris劳动实践、读者接受或社会主义成效的一手证明,回Kelmscott印本、账簿、工人材料和Morris原文,ACCEPTED_AS_HISTORIOGRAPHY
B0097,2.5,B,V2,type_reviving_book_unity_and_private_press,Caslon、Fell与私人出版社复兴说明字体、版式、装饰和出版共同构成整体书籍设计,缺图使具体视觉效果与可读性不可验证,补完整图版、原印本、成本、发行和读者材料,ACCEPTED_WITH_OBJECT_FOLLOWUP
B0097,2.7,B,V2,type_matrices_printers_and_revival_across_borders,字模、工匠、字体复兴和出版模式的跨境流动包含选择、修改与制度采用,不能以民族风格词汇或形式相似直接证明影响,补交易、书信、人员迁移、样张和地方接受,ACCEPTED_AS_SUPPORT
