source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status
B0334,0.2,A,V2,anti_anachronism_and_plural_paths,不能从十九世纪工业化结果倒推早期各地区都以工业化为目标,多元路径主张仍需说明比较节点和历史行动者目标,补同期概念、政策与行动者材料,ACCEPTED_AS_METHOD
B0334,0.3,A,V2,contextual_pressure_response_comparison,历史解释应比较各地区面对的具体压力、需求与政策回应,压力模型不是充分解释且损失厌恶外推有风险,同技术供给、教育制度和反方研究比较,ACCEPTED_WITH_COUNTERARGUMENT
B0334,0.6,B,V2,orientalist_and_geographic_evidence_bias,东方主义与英国中心史料会把亚洲能力缺失预设为解释,作者自身对印度内部和中国材料也不均衡,补地区档案、中文研究与殖民知识生产史,ACCEPTED_AS_EVIDENCE_AUDIT
B0334,0.7,A,V2,multiscalar_global_comparison,全球史可在英国印度、欧洲内部、欧亚与帝国尺度间检验不同机制,尺度切换不能掩盖材料不对称和地区异质性,公开比较单位、来源与外推边界,ACCEPTED_WITH_LIMITS
B0334,1.1,B,V2,indian_textile_skill_and_scientific_capacity,印度棉纺与科技能力构成欧洲工业化之前的高度组织化知识背景,不是所有印度地区和行业的统一事实,补区域工艺、作坊、教育和生产者材料,ACCEPTED_AS_COMPARATIVE_SUPPORT
B0334,1.2,A,V2,cotton_coal_state_and_scale,棉布竞争、煤炭采用和国家政策共同塑造英国技术与生产尺度变化,不能把三因素写成单一或已终结的因果解释,补专利、工厂、煤运、成本与政策记录,ACCEPTED_WITH_COUNTERSOURCE_REQUIRED
B0334,1.3,C,V2,skills_and_technical_response_context,技术回应涉及技能积累与生产重组可作为图样权力的外围背景,本书不足以证明图样制模规格和监督如何分离,补设计与工程图纸、职位和工序档案,CONTEXT_ONLY
B0334,1.4,A,V2,cotton_coal_ecology_and_state_material_system,棉花、煤、木材与全球商品竞争构成由国家中介的材料能源系统,资源禀赋与政策作用权重仍有争议,与B0259、B0040及材料环境史互证,ACCEPTED_WITH_COUNTERARGUMENT
B0334,1.7,A,V2,plural_development_and_colonial_constraint,英国、印度、中国、日本和奥斯曼对不同压力采取不同路径且殖民统治会限制技术移植,不能将印度或亚洲处理为同质整体,补地区比较和殖民地企业档案,ACCEPTED_WITH_COUNTERSOURCE_REQUIRED
B0334,2.4,B,V2,global_cotton_competition_and_demand,印度棉布的全球消费与竞争会改变欧洲市场、政策和生产激励,不是商店陈列、信用或消费者经验的直接研究,补订单、零售、广告和穿用材料,ACCEPTED_AS_STRUCTURAL_SUPPORT
B0334,2.7,A,V2,indian_cottons_and_european_response,欧洲对印度棉布的禁止、模仿和技术回应体现跨境竞争中的选择与再生产,技术变化不能只归因于竞争且挪用与殖民权力须保留,补图样、样品、政策、生产者和地方使用链,ACCEPTED_WITH_CAUSAL_LIMIT
